income,age,employment_type,credit_score,past_repayment_history,transaction_behaviour,cash_flow_volatility,rent_payment_on_time,utility_bills_on_time,loan_amount,interest_rate,tenure_years,loan_to_value_ratio,debt_to_income_ratio,loan_to_income_ratio,cross_loan_exposure,declared_value,market_value,price_trend,crime_index,natural_disaster_risk,unemployment_rate,overvaluation_detected,document_consistency_check,synthetic_identity_detected,anomaly_patterns,industry,industry_growth_rate,regional_unemployment,regional_inflation,recession_indicator,portfolio_concentration_risk
36509,60,contract,692,default,moderate,low,False,False,119998,10.85,5,0.51,0.48,2.14,0,303843,349420,falling,low,medium,8.2,False,passed,False,unusual_large_transaction,healthcare,1.2,5.0,4.0,False,medium
68845,44,salaried,545,good,frugal,low,True,False,945520,10.17,27,0.77,0.44,2.48,3,873846,610286,falling,medium,low,9.9,False,passed,True,"multiple_ids_used,unusual_large_transaction",hospitality,4.8,8.7,2.3,False,high
66991,39,contract,692,late_payments,moderate,low,True,False,432040,5.49,23,0.73,0.31,5.54,4,225336,360736,rising,high,high,5.8,True,failed,True,multiple_ids_used,manufacturing,5.1,11.6,4.3,True,high
44405,47,contract,447,good,spending_heavy,high,True,True,125609,5.67,25,0.87,0.16,1.21,4,740330,543920,falling,medium,high,8.4,True,failed,True,unusual_large_transaction,healthcare,5.5,4.7,5.4,False,medium
36932,55,self_employed,664,late_payments,spending_heavy,medium,True,True,352320,11.79,18,0.66,0.32,2.07,1,459609,570800,rising,high,low,11.4,False,failed,True,"unusual_large_transaction,none",healthcare,-2.5,4.6,1.5,True,high
97644,31,salaried,807,default,frugal,high,False,True,207390,5.7,16,0.52,0.77,4.9,2,448440,596142,falling,high,medium,11.7,False,failed,False,unusual_large_transaction,construction,-3.1,3.8,2.1,False,high
96326,57,self_employed,716,good,moderate,high,False,False,169183,10.57,26,0.61,0.58,5.13,0,533484,296850,stable,low,high,6.6,True,failed,False,unusual_large_transaction,retail,0.7,8.8,2.6,False,low
114200,59,contract,726,default,spending_heavy,low,False,False,179783,11.0,27,0.54,0.21,4.91,0,297190,435322,stable,low,high,6.5,True,passed,True,multiple_ids_used,construction,3.2,8.3,8.8,False,low
50571,64,self_employed,835,late_payments,moderate,low,True,False,541967,6.99,5,0.84,0.42,1.07,4,166568,647612,rising,low,high,8.5,True,failed,True,unusual_large_transaction,retail,6.2,10.8,6.0,False,high
40246,37,self_employed,600,late_payments,moderate,medium,True,False,818201,8.85,22,0.58,0.19,5.89,1,239581,658431,stable,high,medium,11.8,True,failed,False,multiple_ids_used,retail,-2.2,10.5,7.6,True,low
72601,52,self_employed,772,late_payments,moderate,low,False,True,161533,5.79,8,0.55,0.35,1.62,2,535558,332981,stable,low,low,12.3,False,failed,True,sudden_address_change,retail,2.0,9.7,7.9,False,low
35432,30,self_employed,688,good,moderate,medium,False,False,515028,11.42,30,0.93,0.47,2.52,2,953329,838165,falling,medium,low,8.5,True,passed,True,"multiple_ids_used,none",manufacturing,-2.5,10.7,4.0,True,medium
76876,33,self_employed,344,late_payments,frugal,low,False,True,443405,9.19,22,0.6,0.26,4.92,3,774753,874489,falling,high,high,3.2,True,passed,True,"unusual_large_transaction,none",healthcare,1.7,8.0,6.5,True,medium
140626,27,salaried,813,default,moderate,low,False,False,297199,9.88,6,0.55,0.64,5.98,5,118103,471201,falling,low,medium,13.2,True,failed,True,"unusual_large_transaction,none",manufacturing,-4.0,11.2,8.9,True,medium
120583,52,salaried,586,good,frugal,high,False,False,577448,10.91,28,0.8,0.18,4.15,3,633116,935485,rising,medium,high,12.6,True,passed,True,"sudden_address_change,unusual_large_transaction",retail,-4.4,6.5,8.8,True,high
82735,48,self_employed,850,mixed,moderate,low,False,False,892655,10.31,8,0.74,0.54,1.66,1,884141,719268,rising,low,medium,8.2,True,failed,False,"multiple_ids_used,unusual_large_transaction",hospitality,-1.4,9.8,8.8,False,medium
80014,61,salaried,329,default,spending_heavy,medium,False,True,434982,8.76,12,0.79,0.1,1.43,5,100776,182851,rising,low,low,14.2,True,failed,True,"sudden_address_change,unusual_large_transaction",hospitality,-4.5,10.0,7.1,False,high
39776,36,contract,786,mixed,frugal,low,True,True,564912,8.24,25,0.83,0.25,2.31,1,983515,141155,rising,high,low,5.4,False,passed,True,"sudden_address_change,multiple_ids_used",IT,0.4,9.5,8.7,True,low
55957,59,self_employed,710,good,frugal,high,True,False,179568,11.43,11,0.67,0.44,1.91,0,303996,427403,stable,medium,medium,9.1,True,failed,False,"multiple_ids_used,none",retail,3.1,11.8,4.1,True,high
148608,25,salaried,534,good,frugal,high,True,False,240701,10.34,17,0.56,0.61,1.85,1,797507,795495,rising,low,high,3.1,False,passed,True,"unusual_large_transaction,multiple_ids_used",healthcare,1.0,10.9,6.1,False,medium
149988,44,contract,710,good,frugal,low,True,True,437646,5.61,29,0.83,0.72,2.27,1,220934,418177,rising,low,low,5.9,True,passed,False,"none,sudden_address_change",retail,0.5,11.7,5.5,False,low
48126,59,salaried,739,default,moderate,low,True,False,579286,8.73,14,0.57,0.41,5.78,3,569773,119759,falling,low,medium,11.9,True,passed,False,"sudden_address_change,unusual_large_transaction",hospitality,-0.2,11.8,7.7,True,low
105848,28,contract,575,default,moderate,high,True,False,544817,6.69,18,0.86,0.2,5.44,1,947242,755838,stable,low,low,11.8,False,failed,True,multiple_ids_used,IT,6.2,10.4,9.1,True,high
51346,23,self_employed,464,good,frugal,high,True,False,362813,7.17,28,0.57,0.39,4.99,1,891564,689921,falling,low,medium,8.9,False,failed,False,none,retail,1.3,6.4,5.6,True,medium
90423,33,contract,756,late_payments,spending_heavy,low,False,False,404265,6.6,11,0.93,0.18,3.77,2,750849,783012,falling,high,medium,3.2,False,failed,True,"unusual_large_transaction,none",IT,3.1,10.3,4.5,True,low
141395,23,contract,575,good,frugal,low,False,True,219535,8.9,8,0.79,0.76,1.16,5,340879,556964,stable,low,high,12.8,True,passed,False,sudden_address_change,healthcare,-3.0,10.3,2.8,True,high
110650,29,contract,518,late_payments,frugal,low,False,True,532987,11.04,6,0.8,0.64,1.45,2,343217,289329,stable,medium,low,12.2,True,passed,False,"multiple_ids_used,sudden_address_change",construction,5.2,3.7,4.6,True,low
44118,55,contract,787,late_payments,spending_heavy,medium,True,True,98239,5.59,20,0.66,0.61,4.74,0,825070,95263,stable,medium,low,13.1,False,passed,False,"unusual_large_transaction,sudden_address_change",manufacturing,6.2,4.7,4.5,True,low
108994,27,contract,506,mixed,moderate,high,True,True,122488,6.49,13,0.52,0.42,3.27,2,744340,648810,stable,high,medium,5.3,False,passed,False,"none,sudden_address_change",IT,5.6,6.3,4.4,False,medium
55354,30,freelancer,625,mixed,spending_heavy,high,False,False,997770,6.2,13,0.54,0.68,5.37,3,498373,798068,stable,medium,low,9.8,True,failed,False,"multiple_ids_used,none",retail,-1.1,4.4,5.4,True,low
55878,61,freelancer,444,late_payments,moderate,medium,False,False,876774,6.15,30,0.73,0.49,4.05,4,826172,168927,stable,low,high,9.7,True,passed,False,none,retail,-0.8,11.7,7.6,False,medium
52113,32,contract,388,good,spending_heavy,high,True,True,267188,11.2,20,0.59,0.28,4.89,4,766209,268617,stable,medium,low,8.4,False,passed,False,"unusual_large_transaction,multiple_ids_used",IT,-4.1,6.7,6.7,False,high
87585,41,self_employed,846,default,moderate,low,False,False,616480,7.41,7,0.75,0.1,4.73,0,893497,825272,stable,medium,medium,7.9,False,failed,False,"sudden_address_change,unusual_large_transaction",construction,-1.5,11.1,5.1,True,high
60289,38,freelancer,397,late_payments,moderate,high,False,True,241422,9.8,22,0.83,0.53,4.85,3,631461,199387,rising,medium,high,3.3,False,passed,True,"sudden_address_change,unusual_large_transaction",healthcare,3.6,7.9,2.8,False,medium
70498,54,freelancer,355,mixed,moderate,high,True,True,432691,6.41,29,0.61,0.51,4.88,3,134570,781656,falling,low,medium,7.8,True,passed,False,none,construction,-3.5,5.6,3.1,False,medium
78526,35,freelancer,327,good,frugal,medium,False,True,640480,9.13,21,0.9,0.4,5.2,0,855662,861476,falling,high,high,7.6,False,passed,True,multiple_ids_used,construction,-3.8,10.0,1.7,True,medium
138940,51,self_employed,662,late_payments,moderate,high,False,True,209275,7.8,27,0.68,0.56,5.82,2,196718,674803,falling,low,medium,8.7,True,passed,True,multiple_ids_used,retail,-3.3,7.3,7.1,False,medium
116794,62,salaried,619,mixed,frugal,medium,False,False,349581,10.39,12,0.9,0.32,4.29,2,500410,778650,stable,high,high,8.7,False,failed,False,"none,multiple_ids_used",construction,-1.3,10.4,4.5,False,high
85645,30,self_employed,792,good,moderate,medium,False,True,450093,5.25,17,0.82,0.28,3.79,2,511235,714761,rising,medium,low,13.8,True,passed,False,"sudden_address_change,multiple_ids_used",healthcare,5.3,7.1,2.7,False,low
27606,37,self_employed,337,late_payments,moderate,low,False,False,266469,6.68,15,0.84,0.24,2.24,0,460040,326871,stable,medium,medium,10.2,False,passed,False,none,construction,2.4,11.8,4.9,True,medium
69943,26,contract,346,default,spending_heavy,medium,True,False,275946,6.76,25,0.56,0.35,2.13,4,718812,668343,falling,high,high,14.3,False,passed,False,unusual_large_transaction,retail,1.7,9.5,3.8,False,high
136272,39,salaried,821,good,moderate,low,False,True,931636,5.97,26,0.74,0.46,2.53,2,253697,217540,rising,high,high,9.2,False,failed,True,"multiple_ids_used,sudden_address_change",manufacturing,1.6,5.2,6.0,False,low
75768,28,self_employed,830,mixed,moderate,high,True,True,968600,8.99,25,0.74,0.43,1.07,4,692852,454386,falling,medium,medium,7.2,True,failed,False,"sudden_address_change,multiple_ids_used",retail,7.1,10.2,2.7,False,medium
62188,34,contract,302,good,spending_heavy,low,True,False,514451,10.93,12,0.55,0.18,5.22,3,289013,432150,falling,low,high,12.1,False,failed,False,multiple_ids_used,IT,2.0,9.9,2.6,True,medium
132050,32,salaried,512,default,moderate,low,True,False,154591,8.33,17,0.83,0.15,1.74,2,636879,727229,falling,medium,low,11.3,True,failed,False,sudden_address_change,healthcare,-4.8,8.2,3.9,False,high
35240,35,self_employed,802,good,spending_heavy,high,False,False,312399,9.72,29,0.92,0.12,1.65,2,389460,702180,rising,medium,medium,11.8,False,failed,False,"multiple_ids_used,sudden_address_change",hospitality,-4.8,4.9,2.9,False,low
123917,64,contract,786,good,moderate,low,True,True,645573,9.34,26,0.89,0.51,1.49,2,553404,686258,rising,medium,medium,3.4,False,passed,False,sudden_address_change,healthcare,2.0,11.9,4.4,False,low
87724,48,freelancer,667,mixed,moderate,medium,True,False,302427,5.65,27,0.59,0.1,5.88,0,335429,699908,falling,high,medium,13.9,False,passed,True,"sudden_address_change,unusual_large_transaction",construction,2.2,7.6,4.6,False,medium
44642,56,salaried,778,default,moderate,medium,True,True,177136,10.6,18,0.62,0.11,2.75,1,635939,870826,falling,medium,medium,10.4,True,failed,True,unusual_large_transaction,construction,-4.2,4.9,5.1,True,high
149871,60,freelancer,784,late_payments,frugal,high,True,True,522132,9.94,20,0.78,0.14,4.66,0,407360,744149,falling,low,low,9.8,True,failed,True,"unusual_large_transaction,multiple_ids_used",construction,-0.4,3.6,8.3,False,low
59280,22,contract,513,default,spending_heavy,medium,False,False,83436,11.52,30,0.79,0.79,2.61,1,205321,496925,stable,medium,low,5.5,True,failed,True,"sudden_address_change,multiple_ids_used",hospitality,0.5,4.7,4.6,True,high
99806,37,self_employed,848,late_payments,moderate,low,True,True,978839,6.27,18,0.54,0.2,3.46,0,330727,850412,falling,high,low,9.4,True,passed,True,unusual_large_transaction,IT,-4.2,5.2,5.2,False,low
110272,37,salaried,442,mixed,spending_heavy,low,True,True,534221,10.8,25,0.74,0.43,2.36,3,716095,720580,rising,high,low,9.6,True,passed,True,unusual_large_transaction,healthcare,-3.6,10.0,9.6,False,medium
96969,41,freelancer,402,late_payments,spending_heavy,high,True,False,340135,5.74,16,0.52,0.65,5.11,1,975917,898725,rising,high,low,9.3,True,passed,True,sudden_address_change,healthcare,-0.5,11.7,8.5,True,high
74559,53,contract,629,mixed,moderate,medium,False,True,400880,5.9,28,0.63,0.61,5.53,5,913496,232975,falling,high,low,8.9,True,failed,True,multiple_ids_used,hospitality,-2.3,11.7,4.3,True,high
49242,28,salaried,837,good,frugal,low,False,False,246787,7.06,11,0.82,0.55,2.33,2,455455,726284,falling,medium,medium,6.2,True,passed,True,"multiple_ids_used,none",retail,-1.4,9.0,4.0,False,high
131137,25,freelancer,595,mixed,spending_heavy,high,True,True,422541,11.46,13,0.83,0.17,2.99,1,687184,484018,stable,medium,low,9.1,True,failed,True,sudden_address_change,manufacturing,0.4,7.2,5.0,True,medium
113307,62,self_employed,790,mixed,spending_heavy,medium,False,True,178885,5.24,7,0.53,0.34,2.04,1,138121,402202,rising,low,medium,6.0,True,failed,False,sudden_address_change,construction,6.1,6.9,1.5,True,medium
41896,22,freelancer,797,late_payments,frugal,medium,False,True,715170,6.43,10,0.71,0.72,2.01,5,271978,94553,rising,high,medium,5.9,False,failed,False,unusual_large_transaction,construction,-1.0,11.0,8.0,False,low
121756,52,contract,454,late_payments,spending_heavy,low,True,False,282955,7.36,11,0.62,0.77,3.51,2,141102,560329,stable,low,low,4.8,True,passed,True,multiple_ids_used,retail,7.1,3.7,6.2,True,medium
89090,36,contract,799,default,spending_heavy,low,False,False,701226,9.43,12,0.62,0.44,1.55,4,467894,196126,falling,high,medium,6.2,False,passed,True,sudden_address_change,retail,4.4,2.1,5.1,False,medium
102263,60,freelancer,741,mixed,frugal,high,True,True,170047,10.05,12,0.94,0.56,1.79,4,139844,550580,stable,low,medium,8.0,False,failed,False,"sudden_address_change,multiple_ids_used",hospitality,3.1,11.4,5.7,False,high
105276,28,salaried,406,late_payments,spending_heavy,high,True,True,707221,7.49,22,0.51,0.48,4.9,3,405077,609385,rising,high,low,8.7,True,passed,True,"multiple_ids_used,unusual_large_transaction",manufacturing,2.8,7.4,6.0,False,medium
73935,21,freelancer,725,mixed,frugal,medium,True,True,726114,6.74,24,0.57,0.53,5.28,0,878985,442884,falling,medium,low,7.6,True,failed,False,sudden_address_change,IT,1.0,11.1,8.4,True,high
137535,52,freelancer,669,mixed,frugal,low,True,True,777434,5.88,6,0.52,0.74,1.67,0,893066,605874,rising,high,medium,7.7,False,passed,True,"multiple_ids_used,unusual_large_transaction",construction,-1.3,8.3,6.1,False,high
83244,21,self_employed,424,default,frugal,medium,True,False,739746,10.21,14,0.5,0.8,2.27,3,351045,174764,stable,medium,medium,3.3,True,failed,True,sudden_address_change,construction,0.4,10.9,7.3,False,high
124820,26,self_employed,336,default,spending_heavy,low,True,False,303299,11.15,25,0.85,0.29,1.54,2,196635,103263,stable,high,high,4.5,True,passed,False,"unusual_large_transaction,none",construction,7.2,10.4,8.6,True,medium
107999,28,salaried,465,good,moderate,high,True,False,859266,9.58,16,0.52,0.29,5.92,3,468980,98014,rising,medium,low,14.6,False,failed,True,"multiple_ids_used,unusual_large_transaction",hospitality,7.9,8.5,8.1,False,medium
123362,45,contract,843,good,spending_heavy,medium,False,True,711648,8.17,28,0.55,0.48,2.23,2,741536,270581,rising,medium,medium,12.1,False,failed,True,"none,unusual_large_transaction",IT,7.4,3.0,8.3,False,high
55674,45,contract,558,mixed,moderate,low,False,True,84573,10.39,28,0.63,0.57,4.05,3,871704,516435,stable,medium,medium,6.2,True,failed,True,multiple_ids_used,hospitality,6.1,9.9,4.5,True,low
73885,43,self_employed,762,good,frugal,high,False,False,803227,9.2,19,0.75,0.34,4.75,4,262784,734719,falling,medium,medium,10.7,True,failed,True,"unusual_large_transaction,sudden_address_change",retail,6.6,5.8,3.1,False,medium
113890,47,freelancer,631,good,spending_heavy,medium,True,True,989621,11.87,14,0.78,0.56,2.68,1,195317,524304,rising,high,high,4.0,False,failed,True,"none,unusual_large_transaction",healthcare,3.5,6.1,7.0,True,medium
139928,44,freelancer,623,late_payments,spending_heavy,high,True,False,965791,10.71,8,0.87,0.6,1.33,3,767838,453962,stable,high,medium,7.4,True,failed,False,"multiple_ids_used,none",healthcare,7.8,9.8,7.2,True,low
123396,38,self_employed,823,late_payments,spending_heavy,low,True,False,476236,9.07,22,0.75,0.25,3.22,0,449646,441527,falling,low,low,11.1,True,passed,False,"none,multiple_ids_used",IT,5.8,6.7,5.0,False,high
81332,62,self_employed,419,good,spending_heavy,low,True,False,871307,10.67,8,0.64,0.7,4.91,3,738507,144863,stable,high,low,11.9,True,failed,True,multiple_ids_used,manufacturing,-5.0,9.0,5.5,False,medium
45526,30,freelancer,569,late_payments,spending_heavy,low,True,True,542722,5.68,15,0.63,0.68,4.63,4,253001,331178,rising,high,high,6.4,False,failed,True,none,IT,3.3,2.3,8.6,True,high
69986,51,freelancer,673,good,spending_heavy,high,False,False,526420,11.18,25,0.84,0.56,2.74,5,270974,296904,falling,low,high,6.3,False,passed,True,"none,sudden_address_change",IT,2.2,8.3,9.9,True,low
70380,25,contract,388,late_payments,spending_heavy,low,True,False,701523,6.47,29,0.52,0.38,3.01,1,827248,827661,rising,low,high,4.9,False,failed,True,none,IT,5.5,8.2,8.9,False,high
30119,49,salaried,664,default,moderate,low,False,True,700229,9.39,10,0.5,0.79,3.69,4,899580,694730,rising,high,low,6.4,True,passed,True,"unusual_large_transaction,sudden_address_change",construction,-4.6,4.7,7.1,False,medium
74422,55,contract,799,good,moderate,low,True,False,470960,5.56,10,0.82,0.24,3.23,3,967096,922408,falling,low,low,14.6,True,passed,False,sudden_address_change,hospitality,-4.4,2.9,9.7,False,medium
58355,27,salaried,712,mixed,frugal,high,False,True,774412,9.0,12,0.83,0.18,2.63,4,382335,582814,falling,low,high,11.2,True,failed,False,multiple_ids_used,IT,-0.4,4.6,6.7,False,high
143809,40,freelancer,729,default,moderate,high,False,False,66156,8.86,23,0.52,0.29,5.62,0,180107,308801,stable,medium,medium,12.9,True,failed,False,"none,unusual_large_transaction",construction,1.9,4.8,5.6,False,medium
54190,54,freelancer,603,default,frugal,high,True,False,969338,6.32,5,0.56,0.19,4.51,5,603568,294516,rising,low,low,3.3,False,passed,False,"unusual_large_transaction,sudden_address_change",healthcare,1.0,8.2,6.0,False,low
48274,30,freelancer,443,good,frugal,medium,False,True,647453,11.15,21,0.5,0.49,3.87,5,275227,259328,stable,low,low,10.3,False,failed,False,"sudden_address_change,multiple_ids_used",healthcare,4.2,9.8,6.3,True,low
143084,23,freelancer,504,default,moderate,high,True,False,371866,5.13,10,0.86,0.5,5.61,4,755825,691167,stable,high,medium,11.0,False,passed,False,"multiple_ids_used,sudden_address_change",manufacturing,0.7,8.6,3.6,True,high
139395,41,freelancer,436,good,moderate,low,False,False,339258,8.78,8,0.61,0.51,3.1,2,971529,793119,falling,low,medium,9.4,True,passed,False,sudden_address_change,construction,2.9,3.1,8.5,True,low
49447,23,freelancer,775,mixed,spending_heavy,high,True,True,326109,6.96,15,0.83,0.28,1.19,4,590622,906235,falling,medium,low,13.0,True,passed,False,"multiple_ids_used,none",construction,-0.7,2.8,4.8,False,medium
37562,40,contract,775,mixed,frugal,high,True,False,778682,6.65,28,0.67,0.56,1.52,4,799630,864049,rising,low,high,8.7,True,failed,True,unusual_large_transaction,manufacturing,-0.3,7.4,8.8,True,high
